"pred_ili[15,13]","pred_ili[16,13]","pred_ili[17,13]","pred_ili[18,13]","pred_ili[19,13]","pred_ili[20,13]"
0.0112689,0.0122197,0.0112819,0.01107,0.0125929,0.0171407
0.00942321,0.0135628,0.0167031,0.012675,0.0193929,0.0195308
0.0132215,0.012986,0.00864319,0.0129512,0.0114808,0.0200943
0.0125029,0.0124812,0.0125547,0.00928395,0.0104164,0.0174369
0.0125567,0.0151073,0.0101779,0.0133076,0.0163683,0.0298883
0.0111883,0.0137958,0.00939553,0.01116,0.011096,0.0127357
0.0129238,0.0128189,0.00983257,0.00889707,0.0107647,0.0119929
0.0117907,0.0141392,0.00948634,0.0114917,0.0122265,0.0139786
0.01037,0.0135929,0.00942598,0.00839532,0.00710745,0.0107286
0.011814,0.0154278,0.0124806,0.0137486,0.0143301,0.0220481
0.0124615,0.0148458,0.0113198,0.013398,0.0122953,0.0138904
0.0136274,0.0158832,0.0132255,0.0121356,0.0135059,0.0181617
0.0119335,0.0114386,0.00950176,0.0105993,0.0114915,0.0125463
0.0123948,0.0138644,0.0101927,0.0106973,0.0121023,0.0122254
0.0122896,0.0115178,0.0131939,0.0143792,0.013848,0.0161087
0.0145951,0.0155806,0.0138809,0.0119224,0.0114847,0.016712
0.0128741,0.0181855,0.0125019,0.0113732,0.0161489,0.00906885
0.013083,0.0140119,0.0126817,0.0120458,0.0128471,0.014287
0.0120471,0.0124938,0.0103204,0.00974714,0.0102406,0.0144715
0.0122578,0.0131923,0.0155554,0.0150877,0.0172078,0.0227747
0.013001,0.0138786,0.0123437,0.0123956,0.0144869,0.0162672
0.0117389,0.0118193,0.0100617,0.0128446,0.0118693,0.0157856
0.0105138,0.0130396,0.00653995,0.00970102,0.00873882,0.0132445
0.0137758,0.016243,0.0129075,0.0158799,0.0156313,0.0205494
0.0122547,0.0143964,0.00947163,0.00650623,0.00682743,0.00669368
0.0124078,0.0118154,0.0109737,0.00966567,0.0124479,0.0176297
0.0104248,0.0106315,0.00678115,0.00562405,0.0049349,0.00412201
0.011653,0.0146515,0.0102025,0.0110887,0.00846282,0.0119407
0.0113695,0.0145816,0.0108679,0.00936471,0.00932183,0.0130993
0.0141812,0.014232,0.011601,0.0144426,0.0174661,0.0205887
0.011369,0.0152566,0.0101945,0.010607,0.0109861,0.0163617
0.0114563,0.0134983,0.00995184,0.0101403,0.00944956,0.0104531
0.0110746,0.0108473,0.0112257,0.00999695,0.0124956,0.0139588
0.0117975,0.0123227,0.0118077,0.0128311,0.0142509,0.0161647
0.0128116,0.0128247,0.00852794,0.0135651,0.009887,0.0122
0.0134308,0.0165288,0.0131247,0.0146271,0.018176,0.0277911
0.0109143,0.0100193,0.00974112,0.00754442,0.00862623,0.00969195
0.0178909,0.0168581,0.0167953,0.019439,0.0137793,0.0213125
0.0149163,0.0148907,0.0125964,0.0124496,0.0124809,0.0191561
0.0115978,0.0137545,0.0128091,0.0170196,0.02688,0.0465234
0.0118915,0.017386,0.01734,0.0302937,0.0548368,0.096417
0.0131825,0.0107317,0.0114727,0.0129179,0.0148465,0.01863
0.0128006,0.0168267,0.016943,0.0222409,0.0315885,0.0528754
0.0128604,0.0143849,0.0104481,0.0102104,0.0118914,0.0176022
0.00938033,0.0136717,0.0102789,0.0098713,0.01504,0.0219167
0.0130874,0.011423,0.00866946,0.0100606,0.00872586,0.0142961
0.0124776,0.0130768,0.00952796,0.0118732,0.0145092,0.0199883
0.0152506,0.0120851,0.0121029,0.0114024,0.00909072,0.0119609
0.013113,0.013313,0.0104197,0.0111725,0.0109371,0.0137467
0.0133878,0.0128086,0.0134623,0.0107648,0.0104808,0.0137037
0.0130667,0.0131292,0.0141263,0.0122831,0.0148011,0.0197855
0.0101583,0.0163543,0.0123316,0.011744,0.0145369,0.0170407
0.0121223,0.0135187,0.0106194,0.0109567,0.0108821,0.0136647
0.014195,0.0163559,0.0103503,0.0166451,0.0132175,0.0150225
0.0161099,0.016264,0.0101192,0.01129,0.0108553,0.0168155
0.0114323,0.0115548,0.0096012,0.0100082,0.0136477,0.0143683
0.01072,0.0148139,0.0127197,0.0144533,0.0120434,0.0205324
0.0115327,0.00837666,0.00414273,0.00186404,0.000836319,0.000873276
0.0155914,0.0147096,0.0152826,0.0163528,0.0122825,0.015572
0.0118358,0.0130166,0.0101354,0.0101343,0.0108629,0.0181052
0.0127641,0.0123792,0.0107822,0.0125131,0.0114271,0.017794
0.0153387,0.0120566,0.0136973,0.0163029,0.0134956,0.0168064
0.0146196,0.0142759,0.00976987,0.0107579,0.00898242,0.0144177
0.0103544,0.0151882,0.00957334,0.00898841,0.0116381,0.0124333
0.0146178,0.0181947,0.00998531,0.0160903,0.0113619,0.01716
0.0133545,0.0159874,0.0125993,0.0134435,0.0142858,0.0187481
0.0146698,0.0124304,0.0123825,0.0138408,0.00929883,0.0139325
0.0142675,0.0136987,0.009821,0.0112187,0.0119027,0.018127
0.0133781,0.0155736,0.00958277,0.0118262,0.0116047,0.0170329
0.0123955,0.0129434,0.00943094,0.0110409,0.0133191,0.0193395
0.0122253,0.0134853,0.0115795,0.0132879,0.0131676,0.0174049
0.0138152,0.0144483,0.0110595,0.0118287,0.0135987,0.0177975
0.0138177,0.0156038,0.0114523,0.00916471,0.00788565,0.012017
0.0129421,0.0104711,0.0103666,0.00725203,0.00873708,0.0109233
0.0129127,0.0121766,0.0101581,0.0122121,0.0124199,0.0152366
0.0123004,0.0148271,0.0111437,0.0125372,0.0129421,0.0127911
0.0121529,0.0139489,0.0123919,0.0123667,0.0132825,0.0206478
0.0114799,0.0136486,0.00761531,0.0082267,0.0105478,0.012312
0.0154755,0.0140132,0.0158667,0.0135636,0.0130495,0.0202471
0.0119614,0.0138778,0.0115262,0.0124811,0.0125316,0.0133928
0.012238,0.0123529,0.0104963,0.0103575,0.00827743,0.0163746
0.0124126,0.0153685,0.0100749,0.0115591,0.0108258,0.0146394
0.0134237,0.0104709,0.00752229,0.00642996,0.00610716,0.00987988
0.0114788,0.0148468,0.0116179,0.0108868,0.0106212,0.0141206
0.0107822,0.0150162,0.014115,0.0142998,0.0149748,0.0196706
0.0131947,0.0159181,0.0116218,0.0103183,0.0126855,0.0130951
0.0116585,0.0156629,0.0100384,0.012401,0.0122767,0.013441
0.0151768,0.0137935,0.0101509,0.0116073,0.0123668,0.0195599
0.0119122,0.0149002,0.0115377,0.0091236,0.00961805,0.0189175
0.0128145,0.0131998,0.00950823,0.010808,0.0143729,0.017137
0.0146389,0.0152541,0.0110758,0.0103656,0.00908027,0.0113621
0.012375,0.0139684,0.00882664,0.010826,0.0117249,0.0135224
0.0142736,0.0153328,0.016183,0.0119892,0.0112444,0.0131775
0.0114874,0.0120109,0.00959696,0.0125206,0.0131583,0.0158403
0.011595,0.0184393,0.0145058,0.0122603,0.0133536,0.0160896
0.00984247,0.0115559,0.00916295,0.00901345,0.00856758,0.0121332
0.0119946,0.0126605,0.010876,0.0107838,0.0137561,0.0182442
0.0133111,0.012149,0.00980734,0.00896562,0.00893508,0.0114654
0.0112733,0.0137162,0.0108342,0.0134639,0.0111264,0.0146555
0.0133979,0.0141348,0.00557265,0.00505047,0.00450199,0.00465789
0.0128653,0.0185389,0.0143779,0.0135991,0.0153099,0.0218366
0.012383,0.0137764,0.0130043,0.0118795,0.0123501,0.0143991
0.0121134,0.0156604,0.0127805,0.0108505,0.0124089,0.0157102
0.0112612,0.0137853,0.00969591,0.00933652,0.0107626,0.0128857
0.0117579,0.0124961,0.00915161,0.0103258,0.0106196,0.0138346
0.0131538,0.014502,0.00983858,0.0117524,0.0103934,0.0115379
0.0133477,0.0126836,0.0100902,0.00891992,0.0116081,0.0130506
0.0116923,0.0149914,0.0132814,0.0115317,0.00915928,0.0123056
0.0104846,0.0138998,0.0141195,0.0145306,0.0233657,0.0364192
0.0125609,0.0147164,0.0113785,0.0129201,0.0126962,0.0184794
0.0116633,0.0126462,0.0107892,0.0119945,0.0173906,0.0181921
0.00977747,0.0151258,0.00932673,0.0126604,0.0139889,0.0137256
0.0120468,0.0125267,0.0100519,0.0106425,0.0101285,0.0150854
0.0131528,0.0166806,0.0142125,0.0159498,0.0145034,0.0189155
0.0130333,0.0130008,0.0116373,0.0140114,0.0122137,0.016722
0.0150537,0.0179771,0.0150226,0.0185797,0.0230129,0.0318668
0.0112732,0.0143709,0.0146639,0.0140244,0.0141524,0.0194805
0.011878,0.0144235,0.0109093,0.0108323,0.0100516,0.0147051
0.0130125,0.0123833,0.0109586,0.0123214,0.0121993,0.0176531
0.0139508,0.0170811,0.012938,0.0128198,0.0134396,0.0165005
0.0170812,0.0182739,0.0145182,0.0180879,0.0140145,0.0260864
0.0112226,0.0119139,0.00922581,0.0118824,0.0130974,0.0148686
0.00803771,0.0123054,0.0118756,0.0101617,0.0113345,0.0130186
0.0128161,0.0129196,0.00884812,0.00901813,0.0100715,0.0149253
0.0144112,0.0136286,0.0108241,0.00854546,0.0114133,0.0139778
0.0140165,0.0139183,0.0124585,0.0111472,0.0109431,0.0132836
0.0106029,0.0124999,0.0101289,0.00795147,0.00714585,0.00889337
0.0156067,0.0173832,0.0156561,0.0166274,0.0170822,0.0187601
0.0128441,0.0147993,0.0124553,0.0135945,0.0147844,0.0180573
0.0123999,0.014351,0.0131218,0.0111653,0.0146637,0.0167753
0.0140342,0.0123769,0.0112071,0.0106536,0.0118407,0.0126231
0.0123504,0.0132174,0.014869,0.0111803,0.0130072,0.0151514
0.01229,0.0143124,0.0121223,0.0118471,0.0130009,0.013565
0.0150224,0.0139777,0.0125765,0.016141,0.0151212,0.0172374
0.0120311,0.0139769,0.0121241,0.0139635,0.00991685,0.0250229
0.0122742,0.0116876,0.00983574,0.0125547,0.0135457,0.0213468
0.0134421,0.0172271,0.0134169,0.0114003,0.0151812,0.0236852
0.0109489,0.0136962,0.0115508,0.0161703,0.0156499,0.0222874
0.0123585,0.0155004,0.0146442,0.0152693,0.0146465,0.0232895
0.0121184,0.0130115,0.010338,0.0119972,0.0139539,0.0183764
0.0117439,0.0142757,0.0124284,0.0177581,0.021849,0.0315591
0.0111593,0.0151226,0.0114932,0.0137032,0.0148867,0.0208483
0.012298,0.0134861,0.013016,0.0688781,0.162304,0.20796
0.00956271,0.0124665,0.00904629,0.0105899,0.0117202,0.0126698
0.0151555,0.0148866,0.0130943,0.0143688,0.0146307,0.022366
0.0136276,0.0148312,0.0176212,0.0217046,0.0496882,0.16169
0.0119728,0.014273,0.0105772,0.0131828,0.0109961,0.0150353
0.0139538,0.0148793,0.0104947,0.0154519,0.0148847,0.0190778
0.011733,0.015032,0.0113952,0.0107815,0.0105257,0.0152812
0.012259,0.014643,0.0133886,0.0152975,0.036369,0.111704
0.0117196,0.0151802,0.0111482,0.0108996,0.0102731,0.0167487
0.0117669,0.0138962,0.0108632,0.0126073,0.0132722,0.0183976
0.011236,0.0131576,0.0111221,0.0107524,0.0104387,0.0115249
0.013473,0.013591,0.00921213,0.00935645,0.0107464,0.0136149
0.0111164,0.0130922,0.0108387,0.0111966,0.0104068,0.0141419
0.012435,0.0135496,0.0113615,0.0117796,0.0124816,0.0122751
0.0147835,0.0185628,0.0104732,0.0140877,0.0117398,0.0118167
0.011992,0.012897,0.00979333,0.0104408,0.0104267,0.0162375
0.0133641,0.0177834,0.0158786,0.0157143,0.0150331,0.0166513
0.0107026,0.0125449,0.00895177,0.00928177,0.00365138,0.00382707
0.0112891,0.0161442,0.0120299,0.0126443,0.0148523,0.0189041
0.0127272,0.0112779,0.00834072,0.0113736,0.00995577,0.0158149
0.0128074,0.0149851,0.0126348,0.0134484,0.0120383,0.0144273
0.0123141,0.0171499,0.0109645,0.0152629,0.0175003,0.0184819
0.0132261,0.0117887,0.013401,0.0107907,0.0127024,0.0132533
0.0131945,0.0136405,0.00984688,0.00982417,0.011538,0.0190101
0.0133579,0.0140902,0.0112512,0.0132934,0.0110418,0.0133844
0.0124158,0.0164886,0.0115348,0.0125927,0.0133859,0.0212653
0.0126648,0.011428,0.00725929,0.0107743,0.010056,0.013243
0.011177,0.0155201,0.0110277,0.0129599,0.0160258,0.0171793
0.0134379,0.0108736,0.00984402,0.009707,0.0116526,0.0143081
0.0144826,0.0120803,0.0123267,0.0115194,0.0114529,0.0109135
0.0127718,0.0136728,0.0107374,0.0115813,0.0130094,0.0183606
0.0122814,0.0140731,0.0115601,0.0123169,0.0113722,0.0158892
0.0117867,0.0147283,0.0124328,0.0128147,0.012519,0.0161913
0.0121168,0.0137934,0.0103014,0.0111168,0.0131212,0.016297
0.0145016,0.015297,0.0118197,0.0139964,0.0135674,0.02111
0.0145969,0.0142213,0.0106184,0.0116441,0.0151116,0.0175264
0.0121063,0.0147792,0.00884396,0.00871284,0.0111096,0.015659
0.00977623,0.0135463,0.00785929,0.0106466,0.00743982,0.0118488
0.012685,0.0163874,0.0102462,0.0120851,0.0126331,0.0169459
0.0138026,0.0165448,0.0124739,0.0176369,0.0205362,0.0246957
0.0139985,0.0132187,0.0112838,0.0109705,0.012799,0.0163039
0.0106109,0.0150583,0.0117735,0.0129963,0.0116293,0.0190049
0.0128601,0.0149915,0.0124988,0.0135322,0.0143039,0.0224038
0.0132295,0.0155903,0.0107667,0.0114226,0.0129812,0.0164985
0.0128779,0.0163847,0.0135767,0.0153396,0.0189906,0.0278343
0.0122119,0.0130187,0.00887773,0.00891124,0.0101869,0.0157824
0.0140294,0.0145302,0.0150869,0.0168222,0.0204672,0.025407
0.0136924,0.0153879,0.0110414,0.0118359,0.0120812,0.0156502
0.0136139,0.0123313,0.0102829,0.0121959,0.0121577,0.0140213
0.0104827,0.0122074,0.0105497,0.011526,0.0105343,0.00983696
0.0110355,0.0116722,0.00848171,0.0101925,0.0100873,0.0168397
0.0148887,0.0167622,0.0127409,0.013029,0.0150897,0.0260686
0.0130711,0.0149325,0.0114082,0.0120709,0.0254174,0.180589
0.0129675,0.0170089,0.0142934,0.0147084,0.0151587,0.0196997
0.0105939,0.0115261,0.0105647,0.0107692,0.0124979,0.0138281
0.0131713,0.01183,0.00972036,0.0112381,0.00856314,0.0135321
0.0124358,0.0121095,0.00881435,0.0156754,0.0153659,0.0184547
0.0106404,0.0147906,0.0142192,0.0143655,0.0154562,0.0171386
0.0150102,0.0165255,0.0127445,0.013912,0.0165129,0.0215586
0.012222,0.0148958,0.0103143,0.0130133,0.0119928,0.0198895
0.0141871,0.0132281,0.0125598,0.0131989,0.0138799,0.0170108
0.0138099,0.0115082,0.00853987,0.0089733,0.011104,0.0185295
0.0144842,0.0134925,0.0126775,0.0104333,0.0113972,0.0143555
0.0133087,0.0144642,0.0106756,0.0119832,0.0101837,0.014878
0.0119407,0.010896,0.0114895,0.0120301,0.014486,0.0179934
0.0112777,0.0107086,0.0101277,0.0126277,0.00914132,0.0153882
0.0117699,0.0123936,0.00951171,0.0100248,0.00992264,0.0144457
0.0121621,0.0135832,0.00990237,0.00986216,0.0115204,0.0153958
0.0125195,0.0134011,0.0118272,0.0133548,0.0110452,0.0132366
0.0102723,0.0147187,0.0117979,0.0114524,0.0120526,0.016817
0.0117881,0.0125895,0.0106698,0.0129185,0.0127001,0.0157568
0.0107579,0.0133646,0.0114568,0.0115129,0.0122969,0.0127846
0.0140769,0.0115771,0.0113803,0.00925927,0.00915906,0.00900719
0.0143036,0.0164947,0.0137012,0.0124031,0.0127432,0.0189779
0.0121474,0.00920251,0.00472271,0.0040347,0.00324353,0.00442765
0.0117093,0.0076612,0.0026123,0.0023975,0.00227058,0.003801
0.0112774,0.0117304,0.0101038,0.0105097,0.0117673,0.0137274
0.012254,0.0148011,0.0129623,0.0118882,0.0141914,0.0142006
0.0150403,0.014943,0.0136731,0.0119159,0.0116725,0.0141488
0.013071,0.0133843,0.0137153,0.0130745,0.0156723,0.0142507
0.0145719,0.0127658,0.0113949,0.0086296,0.00787888,0.0118224
0.0136673,0.0147524,0.0111955,0.0107896,0.0124236,0.0144394
0.0123259,0.0139036,0.0100978,0.0116461,0.0132296,0.0178104
0.0136764,0.0136825,0.0119765,0.0120168,0.0116577,0.0180877
0.0109711,0.0123275,0.0095276,0.0126287,0.0126976,0.0170065
0.0104181,0.0135412,0.0126688,0.0186074,0.017375,0.016719
0.0109775,0.0129468,0.0103095,0.0111153,0.0111733,0.0126821
0.0118078,0.013055,0.0125905,0.0129111,0.0125051,0.0160244
0.0105917,0.0115015,0.00823378,0.00899975,0.00767464,0.00840733
0.0105337,0.0137617,0.00968621,0.00934094,0.0107067,0.00859607
0.00868118,0.00939422,0.00833113,0.00742127,0.00633659,0.0059108
0.0131752,0.0121691,0.0122276,0.0118336,0.0128087,0.014497
0.0140371,0.0157013,0.013846,0.0122425,0.0139251,0.0174215
0.012026,0.0131423,0.0110302,0.0124516,0.00997475,0.0118822
0.0131377,0.013108,0.0123765,0.011871,0.0163823,0.0214007
0.0105177,0.0187261,0.0104124,0.0155021,0.0140315,0.0142643
0.0103458,0.0160349,0.0123271,0.0132687,0.0138605,0.0182178
0.0134058,0.0144744,0.0113533,0.0113988,0.0114128,0.0178359
0.0120649,0.0121192,0.0107651,0.0129511,0.0140608,0.0220147
0.0135716,0.0159386,0.0101791,0.00807079,0.00965557,0.0157676
0.0127208,0.0139512,0.0112183,0.012821,0.0136258,0.0180479
0.0115594,0.0101214,0.00852816,0.00945965,0.0120071,0.0136317
0.011423,0.0137274,0.0102189,0.00903579,0.00904118,0.0136081
0.0133382,0.0130795,0.00748994,0.00990366,0.0122116,0.0147981
0.0127024,0.0122664,0.0116542,0.0122843,0.0133809,0.0210464
0.0146039,0.0135152,0.0127039,0.0143167,0.0146811,0.0192084
0.0106836,0.0110358,0.0105677,0.010041,0.0112029,0.016354
0.0126663,0.0140149,0.0104953,0.0112482,0.0158765,0.0167005
0.0138814,0.0145362,0.0098615,0.0118007,0.0164229,0.0235392
0.0111307,0.0125415,0.0111509,0.00973176,0.0103346,0.0175392
0.0134237,0.0127659,0.0104824,0.0107648,0.0118435,0.0182926
0.0150258,0.0130913,0.0183846,0.0167723,0.0244837,0.0403589
0.0129457,0.0130038,0.0114728,0.0122147,0.0136264,0.0138072
0.0109148,0.0138948,0.0104485,0.0118163,0.0118807,0.0145559
0.0128322,0.0163371,0.0118776,0.0141676,0.0155191,0.0190798
0.00967912,0.0139306,0.0121925,0.0119689,0.0141847,0.0204709
0.0112832,0.0130871,0.00928245,0.00824529,0.0102037,0.0135683
0.0141584,0.0122803,0.0106707,0.0108277,0.0109951,0.0121868
0.0137169,0.0200511,0.0138095,0.0156231,0.0151973,0.0205447
0.0135745,0.0137973,0.0103887,0.0129136,0.0133028,0.0178768
0.0109876,0.0118031,0.0105059,0.0122868,0.0130286,0.0156437
0.0124786,0.0129509,0.0113722,0.00996326,0.00931916,0.0135787
0.0124291,0.0128542,0.0102912,0.0108223,0.0106616,0.0132535
0.0109926,0.0103382,0.0104286,0.0104534,0.00961792,0.0135485
0.0116289,0.0151002,0.0126982,0.0128779,0.0139371,0.017142
0.0124862,0.0121355,0.0131259,0.0116487,0.0114256,0.0140107
0.0118141,0.0151579,0.0160062,0.0131289,0.014378,0.0160805
0.0141952,0.0151142,0.00945591,0.00772234,0.0118256,0.0126894
0.0127164,0.0138133,0.0115361,0.0141415,0.0124204,0.0174432
0.0134921,0.0123916,0.0116129,0.00943618,0.0107643,0.0132945
0.0128373,0.0147015,0.011467,0.0140227,0.0135667,0.0201159
0.0107035,0.0133565,0.0127932,0.0179597,0.0170591,0.0212237
0.012741,0.0143885,0.0113655,0.0117271,0.014284,0.0190065
0.0110843,0.0160064,0.0157632,0.013379,0.0181912,0.0244549
0.0132931,0.0122041,0.0138491,0.0171616,0.0274549,0.046079
0.00995027,0.0140191,0.0113978,0.0123467,0.0130958,0.0122311
0.0109737,0.0138331,0.00902535,0.00860511,0.00790415,0.0126361
0.0157065,0.0181425,0.0119665,0.0115316,0.00942292,0.012143
0.0122466,0.0132669,0.0112325,0.00837379,0.012764,0.0132247
0.0105076,0.0124513,0.00802396,0.0119817,0.0133443,0.0120268
0.0127802,0.015468,0.00927261,0.0102317,0.00854952,0.0126747
0.0130117,0.0194437,0.0135827,0.0146638,0.0142886,0.0194396
0.00959404,0.0146255,0.0107328,0.00932092,0.0124414,0.0173081
0.0106152,0.00916844,0.0110633,0.011636,0.010833,0.0119401
0.0130352,0.0142088,0.0114919,0.0126101,0.0165054,0.0209684
0.0123191,0.0172569,0.0131575,0.0107426,0.0109762,0.0120124
0.0125915,0.0125313,0.0121618,0.0111458,0.0135794,0.0180329
0.0102614,0.0126029,0.0120063,0.0129759,0.0130819,0.0197874
0.0135398,0.0180923,0.0139852,0.0131379,0.0139456,0.0169744
0.011264,0.0134949,0.0120631,0.0100447,0.0134026,0.015219
0.0122478,0.0147685,0.0120197,0.0106042,0.0142212,0.0163361
0.0139839,0.0137616,0.0113573,0.0118042,0.0137311,0.0138845
0.0120269,0.0140773,0.0111196,0.0132116,0.0120152,0.0164359
0.0128343,0.0143374,0.00978905,0.00796995,0.0121696,0.0144621
0.0118433,0.0163114,0.0128461,0.0125302,0.0124859,0.0159406
0.0107477,0.0105798,0.00534224,0.0038945,0.00169425,0.00169723
0.013538,0.0112025,0.00967043,0.009637,0.00935352,0.0114745
0.0119282,0.0177834,0.0157308,0.0131741,0.0132368,0.0155436
0.0114407,0.0121195,0.0106696,0.0124109,0.0162426,0.0150845
0.0123783,0.0137988,0.011458,0.0104325,0.00932201,0.0133902
0.0121356,0.0125987,0.00969381,0.0128002,0.0106788,0.0178809
0.0139791,0.0146361,0.0127829,0.0103169,0.0134892,0.0136492
0.0130058,0.0155406,0.00987207,0.0118993,0.0111014,0.0133493
0.012104,0.0128946,0.0103793,0.0106788,0.0123091,0.0105025
0.0117835,0.0137684,0.0103378,0.0114719,0.0104724,0.0118246
0.00969502,0.00435362,0.00249955,0.00233565,0.00290938,0.0035529
0.0117492,0.0143056,0.0113122,0.0126603,0.0138218,0.0161531
0.0141413,0.00942945,0.00778377,0.00571101,0.00575771,0.00774415
0.0139857,0.0168403,0.0150392,0.0146732,0.0142167,0.0147639
0.0124691,0.0148526,0.0094887,0.0128099,0.0109429,0.0128331
0.0126863,0.0141302,0.0120023,0.0125521,0.0116198,0.0128594
0.0146393,0.0154173,0.011673,0.0112122,0.0109004,0.0102779
0.0134572,0.0134207,0.00968478,0.00959885,0.00936441,0.0125205
0.0140431,0.0148901,0.0117361,0.011812,0.0139739,0.0194404
0.0121002,0.0118269,0.0094045,0.011802,0.0113417,0.0120962
0.013419,0.015667,0.0104165,0.00991707,0.0134711,0.0164653
0.011787,0.0171229,0.0130744,0.0142302,0.0155551,0.0179935
0.0137153,0.0130653,0.0105053,0.0110096,0.0105437,0.010418
0.0132416,0.0167779,0.0147931,0.0127057,0.0124285,0.0130286
0.0109924,0.0134191,0.0103922,0.0111834,0.00839678,0.0122325
0.0129621,0.0135506,0.0143357,0.0137981,0.0155984,0.0201545
0.0119176,0.0119431,0.00823013,0.00997344,0.0134159,0.0197702
0.0124647,0.0154248,0.0165401,0.0146643,0.0139682,0.0157999
0.0103537,0.0144506,0.0116096,0.0145396,0.0146532,0.0176912
0.011062,0.0160469,0.0110927,0.010651,0.0101462,0.0132829
0.0115887,0.00999921,0.00889175,0.0100534,0.0143218,0.0164153
0.0100334,0.0143669,0.0101213,0.0121223,0.0119305,0.0114311
0.0123011,0.00977356,0.0107998,0.00801773,0.0071795,0.0112345
0.0122792,0.0129949,0.0116409,0.0108518,0.0102753,0.0151861
0.0120179,0.0193787,0.0120077,0.0134021,0.0126494,0.0235032
0.012318,0.0171207,0.0146808,0.0128835,0.0175722,0.0254968
0.0102036,0.0130245,0.0115147,0.00647369,0.00706695,0.010214
0.0125413,0.00955343,0.00757226,0.00916098,0.0118593,0.00391285
0.012761,0.0111404,0.00987867,0.0108633,0.0100636,0.00544445
0.0140598,0.0149263,0.0105433,0.0138271,0.0144226,0.0246958
0.0138731,0.0162702,0.0104057,0.00895613,0.0107865,0.014886
0.0145012,0.0176187,0.00895342,0.0107533,0.0139536,0.0182125
0.0124912,0.0168995,0.0109449,0.0112581,0.0106482,0.0116941
0.0136525,0.0147865,0.0129206,0.0143018,0.012062,0.0180984
0.0112422,0.0173387,0.0123413,0.0118531,0.0170387,0.020903
0.0112573,0.0145078,0.0102384,0.0119266,0.013265,0.0156747
0.0136632,0.0142832,0.00905558,0.0105425,0.00799093,0.0118557
0.0114146,0.0153962,0.0097229,0.0117859,0.0157072,0.019303
0.0126197,0.0131019,0.00836201,0.00926785,0.00938923,0.00999766
0.0121128,0.0153588,0.0163734,0.0143738,0.0187179,0.0244841
0.0141091,0.0134381,0.012967,0.0170095,0.0184242,0.0243514
0.0113095,0.0133825,0.0106616,0.00683006,0.005256,0.005034
0.0133013,0.0151811,0.0138924,0.0181877,0.0204826,0.0222931
0.0105678,0.0130199,0.0101657,0.0128361,0.0172905,0.023632
0.0116836,0.0163433,0.012751,0.0156484,0.0159071,0.0250035
0.0120243,0.0108817,0.00761409,0.00872509,0.00731515,0.0120795
0.0122045,0.0136391,0.0125378,0.0112056,0.0125118,0.0221833
0.0137926,0.014643,0.0117049,0.0121835,0.0158879,0.0230337
0.0123082,0.0129845,0.0112728,0.0116651,0.010003,0.0119248
0.0123954,0.0150189,0.00170788,0.000962632,0.000456229,0.000760899
0.0148622,0.011765,0.00948883,0.0100015,0.0103842,0.011933
0.0109132,0.0115064,0.00942348,0.00790805,0.00881093,0.0105535
0.0152972,0.0174879,0.0137963,0.0213381,0.0262033,0.0443364
0.0144447,0.0150258,0.0118442,0.0124427,0.0124688,0.0147936
0.0119686,0.014571,0.0126793,0.0109995,0.0134525,0.0166752
0.0128988,0.013825,0.0130878,0.0108855,0.0124624,0.0173051
0.0122332,0.0106105,0.00888148,0.0114591,0.0139332,0.0192482
0.012404,0.0127616,0.0108856,0.010421,0.0104178,0.0139843
0.012437,0.0130675,0.0104082,0.0101706,0.0116775,0.0133542
0.014307,0.0131665,0.0106981,0.0112344,0.0113698,0.0157474
0.0113603,0.0129487,0.0103677,0.0138689,0.0123627,0.0137617
0.0110809,0.0129224,0.00894105,0.0084705,0.00875556,0.00814046
0.013075,0.013749,0.0111042,0.0120418,0.0142154,0.0211867
0.0128323,0.0125667,0.0110532,0.00685519,0.00664277,0.00879448
0.0115209,0.0133958,0.00734053,0.00955573,0.00734105,0.00960595
0.0122145,0.0146647,0.00886274,0.00993645,0.0162891,0.0163844
0.00704353,0.0118867,0.00517721,0.0076795,0.0118012,0.0145805
0.0119868,0.0130003,0.0104451,0.0114969,0.0130074,0.0140949
0.010752,0.0117017,0.00938727,0.0101137,0.00939303,0.0165932
0.0168374,0.0220113,0.0139085,0.0146185,0.0201598,0.0277428
0.0127127,0.0107934,0.0100588,0.0165612,0.0174983,0.0204439
0.0158586,0.0295036,0.0306501,0.0493643,0.0887535,0.168006
0.0129337,0.0138941,0.0114241,0.0132703,0.0103475,0.0117555
0.0130804,0.0123133,0.0092319,0.0085813,0.00927183,0.0121985
0.0129167,0.014449,0.010725,0.0115008,0.0134666,0.019688
0.0108583,0.0141175,0.00806342,0.0111651,0.0131761,0.0170768
0.00990628,0.0173909,0.0103754,0.00998967,0.0130328,0.0260233
0.0132592,0.00898212,0.00752376,0.010695,0.0107596,0.0159726
0.0123347,0.0161388,0.0123878,0.015112,0.0168259,0.0240962
0.0131676,0.0142738,0.0153704,0.016279,0.0127087,0.047083
0.0117565,0.0150319,0.0134086,0.0129515,0.013621,0.0161007
0.0123709,0.013651,0.0122632,0.017792,0.0217731,0.035836
0.013512,0.0117684,0.00762007,0.0117295,0.00923109,0.00946878
0.0137915,0.0164368,0.0129799,0.0180004,0.0208268,0.0238619
0.0135873,0.0121198,0.00900268,0.012776,0.0111072,0.0232846
